"","date","date_end","site","site_name","no2"
"934",2016-04-23 04:00:00,2016-04-23 05:00:00,"gib1","Rosia Road",30.6
"935",2016-04-23 05:00:00,2016-04-23 06:00:00,"gib1","Rosia Road",34.425
"936",2016-04-23 06:00:00,2016-04-23 07:00:00,"gib1","Rosia Road",43.9875
"937",2016-04-23 07:00:00,2016-04-23 08:00:00,"gib1","Rosia Road",34.425
"938",2016-04-23 08:00:00,2016-04-23 09:00:00,"gib1","Rosia Road",47.8125
"939",2016-04-23 09:00:00,2016-04-23 10:00:00,"gib1","Rosia Road",57.375
"940",2016-04-23 10:00:00,2016-04-23 11:00:00,"gib1","Rosia Road",51.6375
"941",2016-04-23 11:00:00,2016-04-23 12:00:00,"gib1","Rosia Road",68.85
"942",2016-04-23 12:00:00,2016-04-23 13:00:00,"gib1","Rosia Road",55.4625
"943",2016-04-23 13:00:00,2016-04-23 14:00:00,"gib1","Rosia Road",19.125
"944",2016-04-23 14:00:00,2016-04-23 15:00:00,"gib1","Rosia Road",22.95
"945",2016-04-23 15:00:00,2016-04-23 16:00:00,"gib1","Rosia Road",36.3375
"946",2016-04-23 16:00:00,2016-04-23 17:00:00,"gib1","Rosia Road",28.6875
"947",2016-04-23 17:00:00,2016-04-23 18:00:00,"gib1","Rosia Road",28.6875
"948",2016-04-23 18:00:00,2016-04-23 19:00:00,"gib1","Rosia Road",24.8625
"949",2016-04-23 19:00:00,2016-04-23 20:00:00,"gib1","Rosia Road",26.775
"950",2016-04-23 20:00:00,2016-04-23 21:00:00,"gib1","Rosia Road",30.6
"951",2016-04-23 21:00:00,2016-04-23 22:00:00,"gib1","Rosia Road",21.0375
"952",2016-04-23 22:00:00,2016-04-23 23:00:00,"gib1","Rosia Road",22.95
"953",2016-04-24 00:00:00,2016-04-24 01:00:00,"gib1","Rosia Road",13.3875
"954",2016-04-24 01:00:00,2016-04-24 02:00:00,"gib1","Rosia Road",19.125
"955",2016-04-24 02:00:00,2016-04-24 03:00:00,"gib1","Rosia Road",21.0375
"956",2016-04-24 03:00:00,2016-04-24 04:00:00,"gib1","Rosia Road",22.95
"957",2016-04-24 04:00:00,2016-04-24 05:00:00,"gib1","Rosia Road",15.3
"958",2016-04-24 05:00:00,2016-04-24 06:00:00,"gib1","Rosia Road",22.95
"959",2016-04-24 06:00:00,2016-04-24 07:00:00,"gib1","Rosia Road",21.0375
"960",2016-04-24 07:00:00,2016-04-24 08:00:00,"gib1","Rosia Road",19.125
"961",2016-04-24 08:00:00,2016-04-24 09:00:00,"gib1","Rosia Road",42.075
"962",2016-04-24 09:00:00,2016-04-24 10:00:00,"gib1","Rosia Road",19.125
"963",2016-04-24 10:00:00,2016-04-24 11:00:00,"gib1","Rosia Road",13.3875
"964",2016-04-24 11:00:00,2016-04-24 12:00:00,"gib1","Rosia Road",13.3875
"965",2016-04-24 12:00:00,2016-04-24 13:00:00,"gib1","Rosia Road",21.0375
"966",2016-04-24 13:00:00,2016-04-24 14:00:00,"gib1","Rosia Road",17.2125
"967",2016-04-24 14:00:00,2016-04-24 15:00:00,"gib1","Rosia Road",24.8625
"968",2016-04-24 15:00:00,2016-04-24 16:00:00,"gib1","Rosia Road",19.125
"969",2016-04-24 16:00:00,2016-04-24 17:00:00,"gib1","Rosia Road",28.6875
"970",2016-04-24 17:00:00,2016-04-24 18:00:00,"gib1","Rosia Road",30.6
"971",2016-04-24 18:00:00,2016-04-24 19:00:00,"gib1","Rosia Road",26.775
"972",2016-04-24 19:00:00,2016-04-24 20:00:00,"gib1","Rosia Road",36.3375
"973",2016-04-24 20:00:00,2016-04-24 21:00:00,"gib1","Rosia Road",45.9
"974",2016-04-24 21:00:00,2016-04-24 22:00:00,"gib1","Rosia Road",78.4125
"975",2016-04-24 22:00:00,2016-04-24 23:00:00,"gib1","Rosia Road",68.85
"976",2016-04-25 00:00:00,2016-04-25 01:00:00,"gib1","Rosia Road",61.2
"977",2016-04-25 01:00:00,2016-04-25 02:00:00,"gib1","Rosia Road",47.8125
"978",2016-04-25 02:00:00,2016-04-25 03:00:00,"gib1","Rosia Road",38.25
"979",2016-04-25 03:00:00,2016-04-25 04:00:00,"gib1","Rosia Road",26.775
"980",2016-04-25 04:00:00,2016-04-25 05:00:00,"gib1","Rosia Road",7.65
"981",2016-04-25 05:00:00,2016-04-25 06:00:00,"gib1","Rosia Road",9.5625
"982",2016-04-25 06:00:00,2016-04-25 07:00:00,"gib1","Rosia Road",13.3875
"983",2016-04-25 07:00:00,2016-04-25 08:00:00,"gib1","Rosia Road",17.2125
"984",2016-04-25 08:00:00,2016-04-25 09:00:00,"gib1","Rosia Road",19.125
"985",2016-04-25 09:00:00,2016-04-25 10:00:00,"gib1","Rosia Road",19.125
"986",2016-04-25 10:00:00,2016-04-25 11:00:00,"gib1","Rosia Road",42.075
"987",2016-04-25 11:00:00,2016-04-25 12:00:00,"gib1","Rosia Road",28.6875
"988",2016-04-25 12:00:00,2016-04-25 13:00:00,"gib1","Rosia Road",24.8625
"989",2016-04-25 13:00:00,2016-04-25 14:00:00,"gib1","Rosia Road",28.6875
"990",2016-04-25 14:00:00,2016-04-25 15:00:00,"gib1","Rosia Road",26.775
"991",2016-04-25 15:00:00,2016-04-25 16:00:00,"gib1","Rosia Road",22.95
"992",2016-04-25 16:00:00,2016-04-25 17:00:00,"gib1","Rosia Road",21.0375
"993",2016-04-25 17:00:00,2016-04-25 18:00:00,"gib1","Rosia Road",26.775
"994",2016-04-25 18:00:00,2016-04-25 19:00:00,"gib1","Rosia Road",30.6
"995",2016-04-25 19:00:00,2016-04-25 20:00:00,"gib1","Rosia Road",13.3875
"996",2016-04-25 20:00:00,2016-04-25 21:00:00,"gib1","Rosia Road",21.0375
"997",2016-04-25 21:00:00,2016-04-25 22:00:00,"gib1","Rosia Road",19.125
"998",2016-04-25 22:00:00,2016-04-25 23:00:00,"gib1","Rosia Road",11.475
"999",2016-04-26 00:00:00,2016-04-26 01:00:00,"gib1","Rosia Road",7.65
"1000",2016-04-26 01:00:00,2016-04-26 02:00:00,"gib1","Rosia Road",5.7375
"1001",2016-04-26 02:00:00,2016-04-26 03:00:00,"gib1","Rosia Road",3.825
"1002",2016-04-26 03:00:00,2016-04-26 04:00:00,"gib1","Rosia Road",3.825
"1003",2016-04-26 04:00:00,2016-04-26 05:00:00,"gib1","Rosia Road",1.9125
"1004",2016-04-26 05:00:00,2016-04-26 06:00:00,"gib1","Rosia Road",3.825
"1005",2016-04-26 06:00:00,2016-04-26 07:00:00,"gib1","Rosia Road",11.475
"1006",2016-04-26 07:00:00,2016-04-26 08:00:00,"gib1","Rosia Road",42.075
"1007",2016-04-26 08:00:00,2016-04-26 09:00:00,"gib1","Rosia Road",34.425
"1008",2016-04-26 10:00:00,2016-04-26 11:00:00,"gib1","Rosia Road",43.9875
"1009",2016-04-26 11:00:00,2016-04-26 12:00:00,"gib1","Rosia Road",49.725
"1010",2016-04-26 12:00:00,2016-04-26 13:00:00,"gib1","Rosia Road",51.6375
"1011",2016-04-26 13:00:00,2016-04-26 14:00:00,"gib1","Rosia Road",45.9
"1012",2016-04-26 14:00:00,2016-04-26 15:00:00,"gib1","Rosia Road",49.725
"1013",2016-04-26 15:00:00,2016-04-26 16:00:00,"gib1","Rosia Road",51.6375
"1014",2016-04-26 16:00:00,2016-04-26 17:00:00,"gib1","Rosia Road",30.6
"1015",2016-04-26 17:00:00,2016-04-26 18:00:00,"gib1","Rosia Road",28.6875
"1016",2016-04-26 18:00:00,2016-04-26 19:00:00,"gib1","Rosia Road",36.3375
"1017",2016-04-26 19:00:00,2016-04-26 20:00:00,"gib1","Rosia Road",34.425
"1018",2016-04-26 20:00:00,2016-04-26 21:00:00,"gib1","Rosia Road",43.9875
"1019",2016-04-26 21:00:00,2016-04-26 22:00:00,"gib1","Rosia Road",68.85
"1020",2016-04-26 22:00:00,2016-04-26 23:00:00,"gib1","Rosia Road",80.325
"1021",2016-04-27 00:00:00,2016-04-27 01:00:00,"gib1","Rosia Road",26.775
"1022",2016-04-27 01:00:00,2016-04-27 02:00:00,"gib1","Rosia Road",57.375
"1023",2016-04-27 02:00:00,2016-04-27 03:00:00,"gib1","Rosia Road",70.7625
"1024",2016-04-27 03:00:00,2016-04-27 04:00:00,"gib1","Rosia Road",28.6875
"1025",2016-04-27 04:00:00,2016-04-27 05:00:00,"gib1","Rosia Road",38.25
"1026",2016-04-27 05:00:00,2016-04-27 06:00:00,"gib1","Rosia Road",34.425
"1027",2016-04-27 06:00:00,2016-04-27 07:00:00,"gib1","Rosia Road",70.7625
"1028",2016-04-27 07:00:00,2016-04-27 08:00:00,"gib1","Rosia Road",66.9375
"1029",2016-04-27 08:00:00,2016-04-27 09:00:00,"gib1","Rosia Road",63.1125
"1030",2016-04-27 09:00:00,2016-04-27 10:00:00,"gib1","Rosia Road",49.725
"1031",2016-04-27 10:00:00,2016-04-27 11:00:00,"gib1","Rosia Road",76.5
"1032",2016-04-27 11:00:00,2016-04-27 12:00:00,"gib1","Rosia Road",78.4125
"1033",2016-04-27 12:00:00,2016-04-27 13:00:00,"gib1","Rosia Road",68.85
"1034",2016-04-27 13:00:00,2016-04-27 14:00:00,"gib1","Rosia Road",59.2875
"1035",2016-04-27 14:00:00,2016-04-27 15:00:00,"gib1","Rosia Road",61.2
"1036",2016-04-27 15:00:00,2016-04-27 16:00:00,"gib1","Rosia Road",87.975
"1037",2016-04-27 16:00:00,2016-04-27 17:00:00,"gib1","Rosia Road",51.6375
"1038",2016-04-27 17:00:00,2016-04-27 18:00:00,"gib1","Rosia Road",43.9875
"1039",2016-04-27 18:00:00,2016-04-27 19:00:00,"gib1","Rosia Road",43.9875
"1040",2016-04-27 19:00:00,2016-04-27 20:00:00,"gib1","Rosia Road",53.55
"1041",2016-04-27 20:00:00,2016-04-27 21:00:00,"gib1","Rosia Road",61.2
"1042",2016-04-27 21:00:00,2016-04-27 22:00:00,"gib1","Rosia Road",80.325
"1043",2016-04-27 22:00:00,2016-04-27 23:00:00,"gib1","Rosia Road",76.5
"1044",2016-04-28 00:00:00,2016-04-28 01:00:00,"gib1","Rosia Road",51.6375
"1045",2016-04-28 01:00:00,2016-04-28 02:00:00,"gib1","Rosia Road",13.3875
"1046",2016-04-28 02:00:00,2016-04-28 03:00:00,"gib1","Rosia Road",28.6875
"1047",2016-04-28 03:00:00,2016-04-28 04:00:00,"gib1","Rosia Road",47.8125
"1048",2016-04-28 04:00:00,2016-04-28 05:00:00,"gib1","Rosia Road",24.8625
"1049",2016-04-28 05:00:00,2016-04-28 06:00:00,"gib1","Rosia Road",36.3375
"1050",2016-04-28 06:00:00,2016-04-28 07:00:00,"gib1","Rosia Road",38.25
"1051",2016-04-28 07:00:00,2016-04-28 08:00:00,"gib1","Rosia Road",53.55
"1052",2016-04-28 08:00:00,2016-04-28 09:00:00,"gib1","Rosia Road",38.25
"1053",2016-04-28 09:00:00,2016-04-28 10:00:00,"gib1","Rosia Road",40.1625
"1054",2016-04-28 10:00:00,2016-04-28 11:00:00,"gib1","Rosia Road",36.3375
"1055",2016-04-28 11:00:00,2016-04-28 12:00:00,"gib1","Rosia Road",53.55
"1056",2016-04-28 12:00:00,2016-04-28 13:00:00,"gib1","Rosia Road",65.025
"1057",2016-04-28 13:00:00,2016-04-28 14:00:00,"gib1","Rosia Road",45.9
"1058",2016-04-28 14:00:00,2016-04-28 15:00:00,"gib1","Rosia Road",57.375
"1059",2016-04-28 15:00:00,2016-04-28 16:00:00,"gib1","Rosia Road",49.725
"1060",2016-04-28 16:00:00,2016-04-28 17:00:00,"gib1","Rosia Road",43.9875
"1061",2016-04-28 17:00:00,2016-04-28 18:00:00,"gib1","Rosia Road",42.075
"1062",2016-04-28 18:00:00,2016-04-28 19:00:00,"gib1","Rosia Road",40.1625
"1063",2016-04-28 19:00:00,2016-04-28 20:00:00,"gib1","Rosia Road",43.9875
"1064",2016-04-28 20:00:00,2016-04-28 21:00:00,"gib1","Rosia Road",38.25
"1065",2016-04-28 21:00:00,2016-04-28 22:00:00,"gib1","Rosia Road",26.775
"1066",2016-04-28 22:00:00,2016-04-28 23:00:00,"gib1","Rosia Road",15.3
"1067",2016-04-29 00:00:00,2016-04-29 01:00:00,"gib1","Rosia Road",26.775
"1068",2016-04-29 01:00:00,2016-04-29 02:00:00,"gib1","Rosia Road",47.8125
"1069",2016-04-29 02:00:00,2016-04-29 03:00:00,"gib1","Rosia Road",26.775
"1070",2016-04-29 03:00:00,2016-04-29 04:00:00,"gib1","Rosia Road",15.3
"1071",2016-04-29 04:00:00,2016-04-29 05:00:00,"gib1","Rosia Road",13.3875
"1072",2016-04-29 05:00:00,2016-04-29 06:00:00,"gib1","Rosia Road",24.8625
"1073",2016-04-29 06:00:00,2016-04-29 07:00:00,"gib1","Rosia Road",40.1625
"1074",2016-04-29 07:00:00,2016-04-29 08:00:00,"gib1","Rosia Road",40.1625
"1075",2016-04-29 08:00:00,2016-04-29 09:00:00,"gib1","Rosia Road",36.3375
"1076",2016-04-29 09:00:00,2016-04-29 10:00:00,"gib1","Rosia Road",28.6875
"1077",2016-04-29 10:00:00,2016-04-29 11:00:00,"gib1","Rosia Road",36.3375
"1078",2016-04-29 11:00:00,2016-04-29 12:00:00,"gib1","Rosia Road",42.075
"1079",2016-04-29 12:00:00,2016-04-29 13:00:00,"gib1","Rosia Road",36.3375
"1080",2016-04-29 13:00:00,2016-04-29 14:00:00,"gib1","Rosia Road",45.9
"1081",2016-04-29 14:00:00,2016-04-29 15:00:00,"gib1","Rosia Road",36.3375
"1082",2016-04-29 15:00:00,2016-04-29 16:00:00,"gib1","Rosia Road",24.8625
"1083",2016-04-29 16:00:00,2016-04-29 17:00:00,"gib1","Rosia Road",26.775
"1084",2016-04-29 17:00:00,2016-04-29 18:00:00,"gib1","Rosia Road",24.8625
"1085",2016-04-29 18:00:00,2016-04-29 19:00:00,"gib1","Rosia Road",22.95
"1086",2016-04-29 19:00:00,2016-04-29 20:00:00,"gib1","Rosia Road",24.8625
"1087",2016-04-29 20:00:00,2016-04-29 21:00:00,"gib1","Rosia Road",21.0375
"1088",2016-04-29 21:00:00,2016-04-29 22:00:00,"gib1","Rosia Road",11.475
"1089",2016-04-29 22:00:00,2016-04-29 23:00:00,"gib1","Rosia Road",11.475
"1090",2016-04-30 00:00:00,2016-04-30 01:00:00,"gib1","Rosia Road",1.9125
"1091",2016-04-30 01:00:00,2016-04-30 02:00:00,"gib1","Rosia Road",0
"1092",2016-04-30 02:00:00,2016-04-30 03:00:00,"gib1","Rosia Road",1.9125
"1093",2016-04-30 03:00:00,2016-04-30 04:00:00,"gib1","Rosia Road",1.9125
"1094",2016-04-30 04:00:00,2016-04-30 05:00:00,"gib1","Rosia Road",0
"1095",2016-04-30 05:00:00,2016-04-30 06:00:00,"gib1","Rosia Road",3.825
"1096",2016-04-30 06:00:00,2016-04-30 07:00:00,"gib1","Rosia Road",3.825
"1097",2016-04-30 07:00:00,2016-04-30 08:00:00,"gib1","Rosia Road",9.5625
"1098",2016-04-30 08:00:00,2016-04-30 09:00:00,"gib1","Rosia Road",17.2125
"1099",2016-04-30 09:00:00,2016-04-30 10:00:00,"gib1","Rosia Road",15.3
"1100",2016-04-30 10:00:00,2016-04-30 11:00:00,"gib1","Rosia Road",19.125
"1101",2016-04-30 11:00:00,2016-04-30 12:00:00,"gib1","Rosia Road",30.6
"1102",2016-04-30 12:00:00,2016-04-30 13:00:00,"gib1","Rosia Road",26.775
"1103",2016-04-30 13:00:00,2016-04-30 14:00:00,"gib1","Rosia Road",26.775
"1104",2016-04-30 14:00:00,2016-04-30 15:00:00,"gib1","Rosia Road",32.5125
"1105",2016-04-30 15:00:00,2016-04-30 16:00:00,"gib1","Rosia Road",34.425
"1106",2016-04-30 16:00:00,2016-04-30 17:00:00,"gib1","Rosia Road",30.6
"1107",2016-04-30 17:00:00,2016-04-30 18:00:00,"gib1","Rosia Road",55.4625
"1108",2016-04-30 18:00:00,2016-04-30 19:00:00,"gib1","Rosia Road",74.5875
"1109",2016-04-30 19:00:00,2016-04-30 20:00:00,"gib1","Rosia Road",61.2
"1110",2016-04-30 20:00:00,2016-04-30 21:00:00,"gib1","Rosia Road",72.675
"1111",2016-04-30 21:00:00,2016-04-30 22:00:00,"gib1","Rosia Road",74.5875
"1112",2016-04-30 22:00:00,2016-04-30 23:00:00,"gib1","Rosia Road",43.9875
"1113",2016-05-01 00:00:00,2016-05-01 01:00:00,"gib1","Rosia Road",5.7375
"1114",2016-05-01 01:00:00,2016-05-01 02:00:00,"gib1","Rosia Road",7.65
"1115",2016-05-01 02:00:00,2016-05-01 03:00:00,"gib1","Rosia Road",7.65
"1116",2016-05-01 03:00:00,2016-05-01 04:00:00,"gib1","Rosia Road",5.7375
"1117",2016-05-01 04:00:00,2016-05-01 05:00:00,"gib1","Rosia Road",3.825
"1118",2016-05-01 05:00:00,2016-05-01 06:00:00,"gib1","Rosia Road",5.7375
"1119",2016-05-01 06:00:00,2016-05-01 07:00:00,"gib1","Rosia Road",7.65
"1120",2016-05-01 07:00:00,2016-05-01 08:00:00,"gib1","Rosia Road",5.7375
"1121",2016-05-01 08:00:00,2016-05-01 09:00:00,"gib1","Rosia Road",9.5625
"1122",2016-05-01 09:00:00,2016-05-01 10:00:00,"gib1","Rosia Road",7.65
"1123",2016-05-01 10:00:00,2016-05-01 11:00:00,"gib1","Rosia Road",11.475
"1124",2016-05-01 11:00:00,2016-05-01 12:00:00,"gib1","Rosia Road",13.3875
"1125",2016-05-01 12:00:00,2016-05-01 13:00:00,"gib1","Rosia Road",15.3
"1126",2016-05-01 13:00:00,2016-05-01 14:00:00,"gib1","Rosia Road",15.3
"1127",2016-05-01 14:00:00,2016-05-01 15:00:00,"gib1","Rosia Road",17.2125
"1128",2016-05-01 15:00:00,2016-05-01 16:00:00,"gib1","Rosia Road",24.8625
"1129",2016-05-01 16:00:00,2016-05-01 17:00:00,"gib1","Rosia Road",24.8625
"1130",2016-05-01 17:00:00,2016-05-01 18:00:00,"gib1","Rosia Road",26.775
"1131",2016-05-01 18:00:00,2016-05-01 19:00:00,"gib1","Rosia Road",13.3875
"1132",2016-05-01 19:00:00,2016-05-01 20:00:00,"gib1","Rosia Road",11.475
"1133",2016-05-01 20:00:00,2016-05-01 21:00:00,"gib1","Rosia Road",13.3875
"1134",2016-05-01 21:00:00,2016-05-01 22:00:00,"gib1","Rosia Road",9.5625
"1135",2016-05-01 22:00:00,2016-05-01 23:00:00,"gib1","Rosia Road",15.3
"1136",2016-05-02 00:00:00,2016-05-02 01:00:00,"gib1","Rosia Road",11.475
"1137",2016-05-02 01:00:00,2016-05-02 02:00:00,"gib1","Rosia Road",9.5625
"1138",2016-05-02 02:00:00,2016-05-02 03:00:00,"gib1","Rosia Road",9.5625
"1139",2016-05-02 03:00:00,2016-05-02 04:00:00,"gib1","Rosia Road",3.825
"1140",2016-05-02 04:00:00,2016-05-02 05:00:00,"gib1","Rosia Road",3.825
"1141",2016-05-02 05:00:00,2016-05-02 06:00:00,"gib1","Rosia Road",3.825
"1142",2016-05-02 06:00:00,2016-05-02 07:00:00,"gib1","Rosia Road",7.65
"1143",2016-05-02 07:00:00,2016-05-02 08:00:00,"gib1","Rosia Road",7.65
"1144",2016-05-02 08:00:00,2016-05-02 09:00:00,"gib1","Rosia Road",9.5625
"1145",2016-05-02 09:00:00,2016-05-02 10:00:00,"gib1","Rosia Road",9.5625
"1146",2016-05-02 10:00:00,2016-05-02 11:00:00,"gib1","Rosia Road",11.475
"1147",2016-05-02 11:00:00,2016-05-02 12:00:00,"gib1","Rosia Road",11.475
"1148",2016-05-02 12:00:00,2016-05-02 13:00:00,"gib1","Rosia Road",13.3875
"1149",2016-05-02 13:00:00,2016-05-02 14:00:00,"gib1","Rosia Road",9.5625
"1150",2016-05-02 14:00:00,2016-05-02 15:00:00,"gib1","Rosia Road",9.5625
"1151",2016-05-02 15:00:00,2016-05-02 16:00:00,"gib1","Rosia Road",9.5625
"1152",2016-05-02 16:00:00,2016-05-02 17:00:00,"gib1","Rosia Road",13.3875
"1153",2016-05-02 17:00:00,2016-05-02 18:00:00,"gib1","Rosia Road",15.3
"1154",2016-05-02 18:00:00,2016-05-02 19:00:00,"gib1","Rosia Road",22.95
"1155",2016-05-02 19:00:00,2016-05-02 20:00:00,"gib1","Rosia Road",30.6
"1156",2016-05-02 20:00:00,2016-05-02 21:00:00,"gib1","Rosia Road",32.5125
"1157",2016-05-02 21:00:00,2016-05-02 22:00:00,"gib1","Rosia Road",26.775
"1158",2016-05-02 22:00:00,2016-05-02 23:00:00,"gib1","Rosia Road",28.6875
"1159",2016-05-03 00:00:00,2016-05-03 01:00:00,"gib1","Rosia Road",15.3
"1160",2016-05-03 01:00:00,2016-05-03 02:00:00,"gib1","Rosia Road",9.5625
"1161",2016-05-03 02:00:00,2016-05-03 03:00:00,"gib1","Rosia Road",9.5625
"1162",2016-05-03 03:00:00,2016-05-03 04:00:00,"gib1","Rosia Road",9.5625
"1163",2016-05-03 04:00:00,2016-05-03 05:00:00,"gib1","Rosia Road",17.2125
"1164",2016-05-03 05:00:00,2016-05-03 06:00:00,"gib1","Rosia Road",15.3
"1165",2016-05-03 06:00:00,2016-05-03 07:00:00,"gib1","Rosia Road",26.775
"1166",2016-05-03 07:00:00,2016-05-03 08:00:00,"gib1","Rosia Road",34.425
"1167",2016-05-03 08:00:00,2016-05-03 09:00:00,"gib1","Rosia Road",30.6
"1168",2016-05-03 09:00:00,2016-05-03 10:00:00,"gib1","Rosia Road",26.775
"1169",2016-05-03 10:00:00,2016-05-03 11:00:00,"gib1","Rosia Road",28.6875
"1170",2016-05-03 11:00:00,2016-05-03 12:00:00,"gib1","Rosia Road",26.775
"1171",2016-05-03 12:00:00,2016-05-03 13:00:00,"gib1","Rosia Road",28.6875
"1172",2016-05-03 13:00:00,2016-05-03 14:00:00,"gib1","Rosia Road",24.8625
"1173",2016-05-03 14:00:00,2016-05-03 15:00:00,"gib1","Rosia Road",28.6875
"1174",2016-05-03 15:00:00,2016-05-03 16:00:00,"gib1","Rosia Road",22.95
"1175",2016-05-03 16:00:00,2016-05-03 17:00:00,"gib1","Rosia Road",30.6
"1176",2016-05-03 17:00:00,2016-05-03 18:00:00,"gib1","Rosia Road",26.775
"1177",2016-05-03 18:00:00,2016-05-03 19:00:00,"gib1","Rosia Road",19.125
"1178",2016-05-03 19:00:00,2016-05-03 20:00:00,"gib1","Rosia Road",21.0375
"1179",2016-05-03 20:00:00,2016-05-03 21:00:00,"gib1","Rosia Road",13.3875
"1180",2016-05-03 21:00:00,2016-05-03 22:00:00,"gib1","Rosia Road",11.475
"1181",2016-05-03 22:00:00,2016-05-03 23:00:00,"gib1","Rosia Road",13.3875
"1182",2016-05-04 00:00:00,2016-05-04 01:00:00,"gib1","Rosia Road",5.7375
"1183",2016-05-04 01:00:00,2016-05-04 02:00:00,"gib1","Rosia Road",5.7375
"1184",2016-05-04 02:00:00,2016-05-04 03:00:00,"gib1","Rosia Road",3.825
"1185",2016-05-04 03:00:00,2016-05-04 04:00:00,"gib1","Rosia Road",5.7375
"1186",2016-05-04 04:00:00,2016-05-04 05:00:00,"gib1","Rosia Road",3.825
"1187",2016-05-04 05:00:00,2016-05-04 06:00:00,"gib1","Rosia Road",7.65
"1188",2016-05-04 06:00:00,2016-05-04 07:00:00,"gib1","Rosia Road",21.0375
"1189",2016-05-04 07:00:00,2016-05-04 08:00:00,"gib1","Rosia Road",42.075
"1190",2016-05-04 08:00:00,2016-05-04 09:00:00,"gib1","Rosia Road",38.25
"1191",2016-05-04 09:00:00,2016-05-04 10:00:00,"gib1","Rosia Road",34.425
"1192",2016-05-04 10:00:00,2016-05-04 11:00:00,"gib1","Rosia Road",53.55
"1193",2016-05-04 11:00:00,2016-05-04 12:00:00,"gib1","Rosia Road",38.25
"1194",2016-05-04 12:00:00,2016-05-04 13:00:00,"gib1","Rosia Road",53.55
"1195",2016-05-04 13:00:00,2016-05-04 14:00:00,"gib1","Rosia Road",32.5125
"1196",2016-05-04 14:00:00,2016-05-04 15:00:00,"gib1","Rosia Road",32.5125
"1197",2016-05-04 15:00:00,2016-05-04 16:00:00,"gib1","Rosia Road",38.25
"1198",2016-05-04 16:00:00,2016-05-04 17:00:00,"gib1","Rosia Road",34.425
"1199",2016-05-04 17:00:00,2016-05-04 18:00:00,"gib1","Rosia Road",40.1625
"1200",2016-05-04 18:00:00,2016-05-04 19:00:00,"gib1","Rosia Road",32.5125
"1201",2016-05-04 19:00:00,2016-05-04 20:00:00,"gib1","Rosia Road",21.0375
"1202",2016-05-04 20:00:00,2016-05-04 21:00:00,"gib1","Rosia Road",19.125
"1203",2016-05-04 21:00:00,2016-05-04 22:00:00,"gib1","Rosia Road",9.5625
"1204",2016-05-04 22:00:00,2016-05-04 23:00:00,"gib1","Rosia Road",9.5625
"1205",2016-05-05 00:00:00,2016-05-05 01:00:00,"gib1","Rosia Road",5.7375
"1206",2016-05-05 01:00:00,2016-05-05 02:00:00,"gib1","Rosia Road",7.65
"1207",2016-05-05 02:00:00,2016-05-05 03:00:00,"gib1","Rosia Road",9.5625
"1208",2016-05-05 03:00:00,2016-05-05 04:00:00,"gib1","Rosia Road",7.65
"1209",2016-05-05 04:00:00,2016-05-05 05:00:00,"gib1","Rosia Road",7.65
"1210",2016-05-05 05:00:00,2016-05-05 06:00:00,"gib1","Rosia Road",15.3
"1211",2016-05-05 06:00:00,2016-05-05 07:00:00,"gib1","Rosia Road",21.0375
"1212",2016-05-05 07:00:00,2016-05-05 08:00:00,"gib1","Rosia Road",26.775
"1213",2016-05-05 08:00:00,2016-05-05 09:00:00,"gib1","Rosia Road",30.6
"1214",2016-05-05 09:00:00,2016-05-05 10:00:00,"gib1","Rosia Road",30.6
"1215",2016-05-05 10:00:00,2016-05-05 11:00:00,"gib1","Rosia Road",43.9875
"1216",2016-05-05 11:00:00,2016-05-05 12:00:00,"gib1","Rosia Road",28.6875
"1217",2016-05-05 12:00:00,2016-05-05 13:00:00,"gib1","Rosia Road",26.775
"1218",2016-05-05 13:00:00,2016-05-05 14:00:00,"gib1","Rosia Road",40.1625
"1219",2016-05-05 14:00:00,2016-05-05 15:00:00,"gib1","Rosia Road",43.9875
"1220",2016-05-05 15:00:00,2016-05-05 16:00:00,"gib1","Rosia Road",63.1125
"1221",2016-05-05 16:00:00,2016-05-05 17:00:00,"gib1","Rosia Road",38.25
"1222",2016-05-05 17:00:00,2016-05-05 18:00:00,"gib1","Rosia Road",15.3
"1223",2016-05-05 18:00:00,2016-05-05 19:00:00,"gib1","Rosia Road",47.8125
"1224",2016-05-05 19:00:00,2016-05-05 20:00:00,"gib1","Rosia Road",40.1625
"1225",2016-05-05 20:00:00,2016-05-05 21:00:00,"gib1","Rosia Road",19.125
"1226",2016-05-05 21:00:00,2016-05-05 22:00:00,"gib1","Rosia Road",17.2125
"1227",2016-05-05 22:00:00,2016-05-05 23:00:00,"gib1","Rosia Road",17.2125
"1228",2016-05-06 00:00:00,2016-05-06 01:00:00,"gib1","Rosia Road",1.9125
"1229",2016-05-06 01:00:00,2016-05-06 02:00:00,"gib1","Rosia Road",1.9125
"1230",2016-05-06 02:00:00,2016-05-06 03:00:00,"gib1","Rosia Road",7.65
"1231",2016-05-06 03:00:00,2016-05-06 04:00:00,"gib1","Rosia Road",7.65
"1232",2016-05-06 04:00:00,2016-05-06 05:00:00,"gib1","Rosia Road",1.9125
"1233",2016-05-06 05:00:00,2016-05-06 06:00:00,"gib1","Rosia Road",11.475
"1234",2016-05-06 06:00:00,2016-05-06 07:00:00,"gib1","Rosia Road",24.8625
"1235",2016-05-06 07:00:00,2016-05-06 08:00:00,"gib1","Rosia Road",34.425
