"","X","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","confidentiality","informationstatus","locationsetreference","elaborateddataid","suppliercalculateddataquality","openlrbinary","predefinedlocationreference","freeflowspeed","freeflowtraveltime","traveltime","averagespeed","ID","lon","lat"
"80",56214,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"81",56215,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"82",56216,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",50,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,0,0,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"83",56217,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"84",56218,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"85",56219,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",50,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"86",56220,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"87",56221,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",50,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"88",56222,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",50,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,0,0,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"89",56223,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",50,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"90",56224,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,0,0,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"91",56225,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"92",56226,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",50,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,0,0,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"93",56227,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"94",56228,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",50,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"95",56229,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"96",56230,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",50,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"97",56231,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,0,0,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"98",56232,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",50,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,0,0,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"99",56233,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",50,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,0,0,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"100",56234,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",50,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"101",56235,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",50,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"102",56236,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",50,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"103",56237,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",50,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"104",56238,1,"nl","TomTom Traffic Service","en","05/05/2016 00:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"105",56239,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"106",56240,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"107",56241,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"108",56242,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",50,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,0,0,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"109",56243,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"110",56244,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"111",56245,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",50,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"112",56246,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"113",56247,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",50,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"114",56248,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",50,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,0,0,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"115",56249,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",50,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"116",56250,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,0,0,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"117",56251,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"118",56252,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",50,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,0,0,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"119",56253,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"120",56254,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",50,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"121",56255,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"122",56256,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",50,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"123",56257,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,0,0,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"124",56258,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",50,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,0,0,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"125",56259,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",50,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,0,0,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"126",56260,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",50,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"127",56261,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",50,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"128",56262,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",50,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"129",56263,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",50,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"130",56264,1,"nl","TomTom Traffic Service","en","05/05/2016 01:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"131",56265,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"132",56266,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"133",56267,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"134",56268,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",50,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,0,0,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"135",56269,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"136",56270,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"137",56271,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",50,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"138",56272,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"139",56273,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",50,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"140",56274,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",50,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,0,0,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"141",56275,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",50,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"142",56276,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,0,0,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"143",56277,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"144",56278,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",50,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,0,0,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"145",56279,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"146",56280,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",50,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"147",56281,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"148",56282,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",50,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"149",56283,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,0,0,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"150",56284,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",50,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,0,0,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"151",56285,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",50,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,0,0,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"152",56286,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",50,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"153",56287,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",50,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"154",56288,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",50,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"155",56289,1,"nl","TomTom Traffic Service","en","05/05/2016 01:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",50,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
